Simulation Identification;sensor.SimpleWSNNode_Random64
Round;7
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8479248
Total Number of Sensed Events by the WSN;0
Number of Sensed Events by the WSN per Day
1;0
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;9272;7454666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;0;0;1;3139;8476833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;0;0;1;8390;7601666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;0;0;0;14120;6646666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;0;0;0;13953;6674500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;0;0;1;13977;6670500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;0;0;0;13757;6707166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;0;0;1;14136;6644000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;0;0;1;14052;6658000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;0;0;1;10287;7285500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;0;0;0;13944;6676000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;0;0;1;6165;7972500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;0;0;0;13898;6683666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;0;0;1;11526;7079000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;0;0;1;11820;7030000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;0;0;1;13753;6707833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;0;0;1;12790;6868333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;0;0;1;13916;6680666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;0;0;1;13478;6753666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;0;0;1;13902;6683000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;0;0;1;14034;6661000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;0;0;1;13546;6742333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;0;0;1;7336;7777333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;0;0;1;5826;8029000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;0;0;1;13980;6670000
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;318668;0
