Simulation Identification;sensor.SimpleWSNNode_Random81
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;433919;112356;1;13941;6675825.864001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;208748;69586;0;14112;6647582.484
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;46683;8578;1;9567;7405448.532
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;895642;440852;0;14019;6660854.888004
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;0;0;1;3201;8466500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;494807;14543;0;13232;6794579.408667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;121009;11253;1;4695;8217432.482
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;422878;13938;0;13938;6676916.372
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;92255;13277;1;10131;7311420.338
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;1157970;166467;0;11576;7069667.864668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;216980;76526;1;13901;6682707.510667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;86859;3984;1;4798;8200309.429333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;746760;56110;0;13873;6687496.673334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;466426;39577;1;14010;6664762.538
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;295277;13621;0;9539;7410084.940667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;310690;25015;0;13990;6668183.243333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;238512;11982;1;12016;6997261.441333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;951559;454797;1;13945;6673104.551337
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;57734;6472;1;7414;7764294.501333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;814165;387256;1;13957;6671509.797337
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;328411;31099;1;13626;6728813.406
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;53934;13594;1;13724;6712585.102667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;123010;29084;1;10161;7306325.496
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;27514;4081;0;4981;8169808.847333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;589454;27992;0;13893;6684332.048
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;538094;13947;0;13971;6671416.318
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;150127;14072;0;14061;6656415.568
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;136213;27531;0;14061;6656334.814
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;76336;5086;1;6160;7973302.817333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;1156523;468696;1;13899;6680687.824004
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;346021;115084;1;11796;7033309.496001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;65693;6238;1;7311;7781462.572
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;270171;10214;1;10804;7199272.049333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;97757;13935;1;13954;6674249.723333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;0;0;1;8190;7635000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;55864;15974;1;10163;7306070.822667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;133953;10713;1;10956;7173935.722
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;774961;13783;1;13849;6691750.635333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;0;0;1;4979;8170166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;75737;7447;1;8497;7583788.651333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;649378;14138;1;14138;6643581.838666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;62238;9600;1;10451;7258109.066667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;159293;62715;1;12858;6856623.71
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;760855;13751;1;13827;6695417.494
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;607921;14126;1;14126;6645581.910667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;228388;7563;1;8446;7592287.955333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;788983;275895;1;13921;6678177.963336
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;1003641;590922;1;10667;7218621.134672
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;718651;72246;1;13246;6791899.857334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;122340;8706;1;9539;7410114.430667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;23666;1058;1;1393;8767826.985333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;1443630;83571;0;13985;6668665.240667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;296387;12479;1;12228;6961925.126
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;789096;13774;1;13845;6692417.356
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;140929;11165;1;11812;7031266.343333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;55517;13620;1;13620;6729918.28
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;1611228;27988;0;13950;6674832.072
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;49602;5659;1;6698;7883632.712667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;923543;14038;0;14038;6660249.105333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;205718;14099;0;14092;6651248.739333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;1159587;10588;1;10588;7235269.805333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;134097;4403;1;5389;8101806.915333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;443183;10306;1;11090;7151604.830667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;518244;11771;1;12319;6946762.707333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;290023;13789;1;13888;6685250.599333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;297990;68910;1;13290;6784586.54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;440250;220008;1;14001;6665179.952002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;0;0;0;13933;6677833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;64526;11173;1;11624;7062599.628667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;635754;14037;0;14037;6660415.778
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;99658;50271;1;13547;6741865.040667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;463729;13963;0;13963;6672749.555333
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;330413;0
