Simulation Identification;sensor.SimpleWSNNode_Random81
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;304719;64809;1;13885;6685444.479334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;189518;21735;1;8803;7532702.923333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;1725728;232151;0;14048;6657273.760669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;579031;245108;1;14043;6658029.352002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;144231;9668;1;10546;7242275.325333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;36498;6314;1;7426;7762295.449333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;743489;24237;1;13916;6680521.244667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;65436;13852;1;13927;6678750.221333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;20260;10276;1;11084;7152605.010667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;927513;352352;1;14030;6659552.55467
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;137411;4314;1;5308;8115307.449333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;357840;13897;1;13965;6672416.618
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;88231;3478;1;4339;8276812.465333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;96477;4466;1;5419;8096806.537333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;757600;14119;0;14134;6644248.619333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;34472;2502;1;3117;8480484.988
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;565231;9529;1;10422;7262942.826
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;954384;14013;0;14053;6657749.255333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;1217005;541323;1;13940;6673418.728672
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;955054;40009;1;10272;7287759.946
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;50616;17038;1;6602;7899564.438667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;165207;38708;1;12392;6934434.418667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;191886;50016;1;11954;7007366.570667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;738326;310220;1;14010;6663138.680003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;161860;33591;1;13547;6741965.120667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;59206;8448;1;9431;7428115.978667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;1271608;13955;1;14016;6663916.27
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;55927;6316;1;7431;7761462.104
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;0;0;1;5992;8001333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;1175280;13815;1;13921;6679750.443333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;62603;4749;1;5776;8037304.839333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;204749;51031;1;13847;6691860.480667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;1793739;896947;0;14152;6635951.651342
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;359616;59613;1;12912;6847642.322
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;238845;6044;1;7137;7810463.736
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;166818;14205;0;14205;6632414.77
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;371043;13444;1;13631;6728086.002666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;927477;14013;1;14066;6655582.588666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;23117;3650;1;4537;8243811.433333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;143257;11351;1;11977;7003765.227333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;1814908;910979;0;14032;6655867.459342
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;140119;27632;1;13869;6688334.208
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;249773;13916;1;13989;6668416.504
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;1818982;569233;0;13996;6663917.935339
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;871807;13988;1;14037;6660416.072
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;102885;13835;1;13913;6681083.656666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;0;0;1;5795;8034166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;616126;13469;1;13651;6724752.519333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;871729;33497;1;14098;6650132.351333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;141090;28300;0;14188;6635163.533333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;86981;19238;1;13249;6791717.905333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;28300;14112;1;14135;6644081.994666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;1147466;147237;0;13985;6668283.244668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;910979;919052;1;8073;7648985.688013
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;533341;14020;1;14062;6656249.213333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;78843;30680;1;6242;7959482.586667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;89696;10944;1;11657;7057101.002667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;67502;10415;1;11185;7135770.843333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;1013209;119494;0;14028;6661283.036001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;1779680;14079;1;14108;6648582.192666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;27988;8986;1;9941;7343112.750667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;904990;14076;1;14102;6649582.210666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;182947;43976;1;13900;6683069.477333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;554655;70743;1;14089;6651408.875334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;1071378;13840;1;13939;6676750.293333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;393208;45592;1;12504;6915726.448
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;1202074;380230;0;13962;6670718.620003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;96152;4791;1;5831;8028137.920667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;1241858;13348;1;13562;6739586.578666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;1435310;92535;1;13967;6671611.456667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;738252;14036;1;14073;6654415.784
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;69224;20260;1;10804;7199211.773333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;1943900;13979;1;14031;6661416.126
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;169421;83917;1;12683;6885663.164667
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;319538;0
