Simulation Identification;sensor.SimpleWSNNode_Random64
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;1190402;14066;1;14067;6655415.604
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;44520;7899;1;8931;7511452.606
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;190159;13832;0;13874;6687583.674666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;825910;95275;1;13941;6675928.350001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;88735;5362;1;6360;7939967.828
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;73936;30884;1;11165;7138981.362667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;160482;7896;0;8930;7511619.290667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;55221;27683;1;13779;6703333.902
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;712962;92483;1;13946;6675111.768667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;386552;13826;1;13896;6683917.044
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;144392;13977;1;13997;6667082.804666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;181144;9584;1;10464;7255942.496
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;814460;407202;1;13986;6666556.788004
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;160617;13893;0;13951;6674749.975333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;974368;14097;0;14097;6650415.418
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;189993;13998;1;14013;6664416.012
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;349228;14041;1;14051;6658082.420666
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;332028;0
