Simulation Identification;sensor.SimpleWSNNode_Random49
Round;26
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;49
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8290926
Total Number of Sensed Events by the WSN;0
Number of Sensed Events by the WSN per Day
1;0
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;0;0;1;13991;6668166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;0;0;1;14026;6662333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;0;0;1;12582;6903000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;0;0;1;11246;7125666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;0;0;1;13966;6672333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;0;0;1;9210;7465000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;0;0;1;13937;6677166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;0;0;1;13955;6674166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;0;0;1;14007;6665500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;0;0;1;14048;6658666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;0;0;1;14088;6652000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;0;0;1;14066;6655666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;0;0;1;13983;6669500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;0;0;1;11043;7159500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;0;0;1;13898;6683666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;0;0;1;13872;6688000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;0;0;1;8731;7544833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;0;0;1;11188;7135333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;0;0;1;5640;8060000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;13736;6710666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;0;0;0;14033;6661166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;0;0;1;10053;7324500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;0;0;1;13816;6697333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;0;0;1;14032;6661333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;0;0;1;14014;6664333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;0;0;1;10024;7329333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;0;0;1;14075;6654166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;0;0;1;10287;7285500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;0;0;1;8921;7513166.666666
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;311933;0
