Simulation Identification;sensor.SimpleWSNNode_Random49
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;0;0;0;14003;6666166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;75182;3803;0;4675;8220810.515333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;170402;14109;0;14109;6648415.346
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;395105;169303;1;13989;6667484.182001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;0;0;1;11247;7125500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;0;0;1;13972;6671333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;170739;27581;1;13903;6682667.847333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;313524;320226;1;6702;7881078.644005
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;620776;101953;1;12206;6965054.948667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;0;0;1;4433;8261166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;0;0;1;12682;6886333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;0;0;1;14052;6658000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;617231;211571;0;14084;6651397.240668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;0;0;1;14060;6656666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;0;0;1;9294;7451000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;177157;89747;0;14023;6662294.851334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;15732;7210;1;8240;7626623.406667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;0;0;1;9839;7360166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;59326;29711;1;14003;6665988.400667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;183135;27897;0;14125;6645665.951333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;0;0;1;13900;6683333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;0;0;1;5104;8149333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;0;0;1;13256;6790666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;0;0;1;12627;6895500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;0;0;1;5725;8045833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;310609;155350;1;14051;6657234.566668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;145528;41688;1;13825;6695583.205333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;0;0;1;14071;6654833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;12794;6867666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;0;0;1;8052;7658000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;42011;13778;0;13853;6691083.998666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;36921;15732;1;9505;7415738.941333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;0;0;1;5595;8067500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;27581;13741;1;13846;6692250.887333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;240634;99295;1;14033;6660570.896667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;196980;14114;0;14109;6648415.316
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;394889;14101;0;14101;6649748.727333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;0;0;1;11325;7112500
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;311183;0
