Simulation Identification;sensor.SimpleWSNNode_Random49
Round;4
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.SimpleWSNNode;49
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8579658
Total Number of Sensed Events by the WSN;0
Number of Sensed Events by the WSN per Day
1;0
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;0;0;1;11939;7010166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;0;0;1;11929;7011833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;0;0;1;12089;6985166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;0;0;1;6085;7985833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;0;0;1;14100;6650000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;0;0;1;10176;7304000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;0;0;1;8984;7502666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;0;0;1;13681;6719833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;0;0;0;13967;6672166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;0;0;1;13918;6680333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;0;0;1;10937;7177166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;0;0;1;12956;6840666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;0;0;0;14037;6660500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;14003;6666166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;0;0;1;6015;7997500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;0;0;1;3855;8357500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;0;0;1;13552;6741333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;0;0;1;14107;6648833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;0;0;1;14035;6660833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;0;0;1;13894;6684333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;0;0;1;12505;6915833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;0;0;1;14046;6659000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;0;0;1;13847;6692166.666666
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;323318;0
