Simulation Identification;sensor.SimpleWSNNode_Random49
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;0;0;1;13429;6761833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;532237;14050;0;14064;6655915.7
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;99699;13802;1;13881;6686417.188
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;844086;28751;1;12886;6852160.827333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;163165;13982;0;13984;6669249.441333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;0;0;1;10820;7196666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;39110;8907;1;9880;7353279.891333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;242710;13770;1;13851;6691417.38
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;5874;8021000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;532294;13993;1;14020;6663249.375333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;317483;130604;1;13962;6672216.376001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;695070;90876;1;13960;6672788.077334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;45512;5646;1;6716;7880632.790667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;15538;5936;1;6783;7869464.384
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;0;0;1;5219;8130166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;0;0;0;4692;8218000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;0;0;1;9521;7413166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;34710;9352;1;10277;7287110.554667
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;310989;0
