Simulation Identification;sensor.SimpleWSNNode_Random81
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;855457;310923;0;13986;6667134.462003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;120820;13438;1;13602;6732919.372
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;29160;4799;1;5785;8035804.539333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;56325;14784;1;11877;7020411.296
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;666551;94344;1;13857;6689933.936001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;128157;27918;1;13970;6671499.158667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;80316;11167;1;7373;7771099.664667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;383387;39236;1;13917;6680264.584
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;34437;14449;1;5533;8077746.639333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;454424;183981;1;13960;6672229.447335
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;577396;43177;1;13950;6674740.938
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;248900;62516;1;12621;6896124.904
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;115944;42642;1;12992;6834410.814667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;41820;11285;1;11910;7014932.29
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;150736;13722;1;13824;6695917.668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;1203901;502650;1;13973;6668150.766671
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;513246;13928;1;13973;6671083.098666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;131179;13984;1;14012;6664582.762666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;64507;8649;1;9628;7395281.439333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;78404;14018;1;14044;6659249.225333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;747110;27673;1;13873;6687667.295333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;379647;13798;1;13884;6685917.212
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;2615089;10834;1;10586;7235601.662666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;377816;27950;1;14001;6666332.3
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;1718980;71988;0;14001;6666068.072
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;36328;5386;1;6424;7929301.017333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;1529005;15472;0;14121;6646407.168
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;16522;4885;1;5908;8015304.023333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;163935;14001;1;14034;6660915.994
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;974540;12106;0;12106;6982260.697333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;203768;31442;1;14068;6655144.681333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;0;0;1;5171;8138166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;589905;13891;0;13950;6674916.654
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;1808680;4776;1;4695;8217471.344
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;75617;14132;0;14132;6644581.874667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;147251;66682;1;13943;6675766.574667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;19248;5142;1;6110;7981635.814667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;1232597;14048;0;14066;6655582.378666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;899703;118281;0;13973;6670456.980667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;78413;8744;1;9700;7383280.869333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;1124586;13970;0;14001;6666416.18
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;1806501;6871;0;6871;7854792.107333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;100650;13999;1;14030;6661582.672666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;52859;6056;1;7063;7822796.997333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;1804752;7571;0;7571;7738121.240667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;144618;13968;1;13976;6670582.858667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;580208;241171;1;14040;6658552.974002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;86128;5355;1;6415;7930801.203333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;1807654;897443;0;5719;8041448.67535
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;14784;3533;1;4362;8272978.802
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;188778;13888;0;13945;6675750.005333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;351596;27554;1;13917;6680334.676
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;623289;14109;1;14112;6647915.346
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;244233;13852;1;13932;6677916.888
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;941528;66345;1;13986;6668601.93
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;98369;24496;1;10894;7184186.357333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;197165;18935;1;13694;6717553.056667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;395946;41690;1;13856;6690416.526667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;1870011;12051;0;12051;6991427.694
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;54145;9569;1;10411;7264775.919333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;122513;11745;1;12287;6952096.196667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;962328;13815;1;13893;6684417.11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;94606;11371;1;12013;6997765.107333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;2614171;11189;0;11189;7135099.532666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;164887;75637;1;13995;6667046.178
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;974227;12234;1;12234;6960926.596
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;273504;38477;1;14020;6663102.471333
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;312105;0
