Simulation Identification;sensor.SimpleWSNNode_Random81
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;0;0;1;6016;7997333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;587735;52176;0;13940;6676353.610667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;125433;3963;1;4806;8198976.222
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;39889;5509;1;6562;7906300.279333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;298307;13453;1;10314;7280919.282
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;50877;7544;1;8567;7572121.402667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;1471050;14053;1;14053;6657749.015333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;15292;3609;1;4459;8256811.679333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;1423086;666412;0;13973;6667168.194673
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;186790;6872;1;7857;7690458.768
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;55620;13889;0;13918;6680249.999333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;0;0;0;13897;6683833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;0;0;1;5597;8067166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;562584;70010;0;13976;6670246.606667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;220614;11554;1;11941;7009764.009333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;567619;13956;1;13963;6672749.597333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;82876;12013;1;5211;8131427.922
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;800451;13018;1;12376;6937255.225333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;0;0;1;13014;6831000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;360775;13800;1;13865;6689083.866666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;55591;13918;1;13936;6677249.825333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;304606;21975;1;14064;6655868.15
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;57225;9547;1;10397;7267109.384667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;120866;12005;1;12438;6926927.97
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;48324;5013;1;5993;8001136.588667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;0;0;1;6748;7875333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;39305;7149;1;7343;7776123.772667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;0;0;1;6294;7951000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;740343;262514;0;14081;6651591.582669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;953368;14101;0;14101;6649748.727333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;1500008;14017;1;14017;6663749.231333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;210575;24115;1;11294;7117521.976667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;152612;7855;1;8867;7522119.536667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;1370466;14076;0;14076;6653915.544
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;307420;142540;1;13893;6683644.760001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;276754;13942;1;13950;6674916.348
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;0;0;1;6120;7980000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;0;0;1;13907;6682166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;1072569;65979;0;14071;6654437.459334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;580023;28191;0;14118;6646830.854
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;59454;7919;1;8941;7509785.819333
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;311187;0
