Simulation Identification;sensor.SimpleWSNNode_Random49
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;0;0;1;13903;6682833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;0;0;0;13998;6667000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;8080;3763;1;4568;8238644.088667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;0;0;1;5774;8037666.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;0;0;1;13949;6675166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;0;0;0;14016;6664000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;126541;14074;0;14074;6654248.889333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;30379;12750;1;5571;8071423.5
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;356319;56226;1;14065;6655495.977334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;0;0;1;3232;8461333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;0;0;1;13976;6670666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;89875;22299;1;10328;7278532.872667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;168234;170389;1;9065;7488144.332668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;0;0;1;11914;7014333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;0;0;1;13912;6681333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;0;0;1;9776;7370666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;0;0;1;14073;6654500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;0;0;1;6731;7878166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;0;0;1;8626;7562333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;331713;7203;1;7203;7799456.782
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;0;0;1;14007;6665500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;0;0;1;13874;6687666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;167406;35931;0;13995;6667284.414
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;13927;6678833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;195233;42161;1;14067;6655247.034
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;0;0;0;5204;8132666.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;98522;16844;1;11670;7054898.936
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;0;0;1;4160;8306666.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;196669;13094;1;12898;6850254.769333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;0;0;1;14030;6661666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;0;0;1;13496;6750666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;325284;161324;1;12249;6957532.056001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;0;0;1;11705;7049166.666666
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;318611;0
