Simulation Identification;sensor.SimpleWSNNode_Random49
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;89911;13915;0;13962;6672916.51
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;196097;84058;0;13989;6667995.652
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;0;0;1;3576;8404000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;0;0;1;14035;6660833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;80230;28470;1;7626;7728829.18
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;229381;114597;0;13949;6674479.084667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;0;0;1;12600;6900000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;110378;21918;1;10671;7221368.492
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;126029;55976;1;14106;6648664.144
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;139951;70090;0;14156;6640246.126667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;0;0;1;10954;7174333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;0;0;1;13995;6667500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;0;0;1;6130;7978333.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;0;0;1;11888;7018666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;617870;128687;1;14090;6650894.544668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;3901;8349833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;0;0;1;8991;7501500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;0;0;1;5145;8142500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;352801;111989;1;13950;6674328.066001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;0;0;1;1531;8744833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;0;0;1;10187;7302166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;0;0;1;13964;6672666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;120845;13701;1;13806;6698917.794
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;181373;80745;0;13990;6667848.863334
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;189423;14074;1;14046;6658915.556
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;329215;0
