Simulation Identification;sensor.SimpleWSNNode_Random64
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;718000;14018;0;14018;6663582.558667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;305024;124480;0;14093;6650419.786668
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;267174;105570;1;14001;6665866.580001
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;20763;7755;1;8799;7533453.47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;564758;14066;0;14066;6655582.270666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;0;0;1;12050;6991666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;0;0;1;5111;8148166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;1075075;13907;0;13897;6683749.891333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;178527;48802;1;14052;6657707.188
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;311577;0
