Simulation Identification;sensor.SimpleWSNNode_Random49
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;0;0;1;10899;7183500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;0;0;1;8607;7565500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;0;0;1;7446;7759000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;155243;13978;0;13978;6670249.465333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;0;0;1;7729;7711833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;0;0;1;8054;7657666.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;0;0;1;8466;7589000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;0;0;1;5459;8090166.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;323542;14002;1;14002;6666249.321333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;0;0;1;13849;6691833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;0;0;1;14009;6665166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;0;0;1;11981;7003166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;322870;14171;0;14171;6638081.640667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;225373;14095;0;14095;6650748.763333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;0;0;1;11351;7108166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;78734;11675;1;12206;6965596.616667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;0;0;1;8505;7582500
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;463328;13530;0;13480;6753252.153333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;0;0;1;8795;7534166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;0;0;1;5030;8161666.666667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;0;0;1;14010;6665000
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;181288;20307;0;14013;6664378.158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;23547;14088;1;14088;6651915.472
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;22831;4505;1;5456;8090639.636667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;0;0;1;13649;6725166.666666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;0;0;1;7091;7818166.666667
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;312127;0
