Simulation Identification;sensor.SimpleWSNNode_Random81
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;846728;7471;1;7471;7754788.507333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;66863;8210;1;9192;7467950.74
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;1335030;14029;0;14029;6661749.159333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;810155;14003;0;14003;6666082.648666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;671209;13345;1;13345;6775753.263333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;950141;13314;1;13314;6780920.116
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;909830;362155;0;13980;6667827.070003
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;0;0;1;4549;8241833.333333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;1205172;540902;0;13975;6667587.921338
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;1599057;65687;1;7807;7698439.211333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;1093565;513070;0;13989;6665421.580005
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;1122828;13915;1;13910;6681583.176667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;1414355;13988;0;13988;6668582.738667
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;471589;235796;1;13977;6669085.224002
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;1006926;22780;0;11776;7037196.653333
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;513002;249769;0;13979;6668668.052669
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;609567;13979;1;13979;6670082.792667
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;314577;0
